id,title,description,link,condition,price,availability,image link,gtin,mpn,brand
Ma467,Soothing mask - Eye pillow - Large,Buy Soothing mask - Eye pillow - Large from Massage Boutik,https://massageboutik.com/en/massage-equipment/220-coussin-de-repos-pour-les-yeux-grand.html,new,CAD$11.99,In Stock,https://massageboutik.com/553-large_default/coussin-de-repos-pour-les-yeux-grand.jpg,,AH00CNYL-FB,"
						Allez Housses
					"
Ma468,100% Pure Massage Oil - Sunflower,"Extracted from Sunflower Seeds, The Sunflower Oil is rich in Omega-6. Softening, nourishing and anti-dehydrating. Light and pale with no odor. ",https://massageboutik.com/en/massage-oils/186-100-pure-massage-oil-sunflower.html,new,CAD$69.95,In Stock,https://massageboutik.com/3878-large_default/100-pure-massage-oil-sunflower.jpg,,10-612,"
						BioOrigin
					"
Ma469,MyoRub+,Buy MyoRub+ from Massage Boutik,https://massageboutik.com/en/massage-products/195-myorub.html,new,CAD$16.58,In Stock,https://massageboutik.com/4642-large_default/myorub.jpg,,MYORUBXXX,"
						Clinique Lafontaine
					"
Ma470,Shoulder pillow pair - Buckweat,"A pair of shoulder pillow, filled with natural buckweat shell, to make your client more confortable when laying on their stomach.,
,Can also help client with sensitive breast.",https://massageboutik.com/en/massage-equipment/219-shoulder-pillow-pair-buckweat.html,new,CAD$18.99,In Stock,https://massageboutik.com/549-large_default/shoulder-pillow-pair-buckweat.jpg,,AH00OES,"
						Allez Housses
					"
Ma471,Mineral Powder - Body Satinage,"Rich in magnesium, potassium, sodium and calcium, minerals with moisturizing and anti-bacterial benefits, this fine-grained Mineral Powder remineralizes,oxygenates and promotes cell renewal while gently exfoliates the skin. EcoCert Certified.",https://massageboutik.com/en/body-care/191-mineral-powder-body-satinage.html,new,CAD$30.00,In Stock,https://massageboutik.com/565-large_default/mineral-powder-body-satinage.jpg,,10-XX,"
						BioOrigin
					"
Ma472,Receipt Booklet for RITMA association,"Receipt Booklet for RITMA association,
,Save on shipping fees by ordering everything in one place! ,
,Available in the following fields : Alternative Medicine, Massotherapy, Naturotherapy Osteopathy",https://massageboutik.com/en/shop-by-category-massage-boutik-products/1031-receipt-booklet-for-ritma-association.html,new,CAD$6.10,In Stock,https://massageboutik.com/4637-large_default/receipt-booklet-for-ritma-association.jpg,,RITMA,"
						RITMA
					"
Ma473,1/2 Gallon (64 oz) Bottle Pump - Biotone,"Enjoy easy dispensing of your favorite oils, gels and lotions. Fits most half gallon BIOTONE oils, gels and lotions.",https://massageboutik.com/en/various/175-12-gallon-64-oz-bottle-pump-biotone.html,new,CAD$7.99,In Stock,https://massageboutik.com/455-large_default/12-gallon-64-oz-bottle-pump-biotone.jpg,,PUMPBHG,"
						Biotone
					"
Ma474,Bloc de paraffine - 1 kg (2.2 lbs),"Paraffin block - 1 kg (2.2 lb),
,This block of paraffin is used with our paraffin heater.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/1012-bloc-de-paraffine-1-kg-22-lbs.html,new,CAD$12.99,In Stock,https://massageboutik.com/4493-large_default/bloc-de-paraffine-1-kg-22-lbs.jpg,,,
Ma475,DeMonceaux Cryogenic Lotion,Buy DeMonceaux Cryogenic Lotion from Massage Boutik,https://massageboutik.com/en/shop-by-category-massage-boutik-products/1006-lotion-cryogenique-demonceaux.html,new,CAD$22.99,In Stock,https://massageboutik.com/4425-large_default/lotion-cryogenique-demonceaux.jpg,,LOTC,"
						DeMonceaux
					"
Ma476,Moisturizing Mango Butter for Hands & Body,"We have the perfect soft and nourishing butter to pamper your hands!,
,Our Moisturizing Mango Butter formula contains coconut and cocoa butters that will revitalize your hands and keep them well hydrated.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/959-beurre-hydratant-mains-et-corps-a-la-mangue.html,new,CAD$9.95,In Stock,https://massageboutik.com/4035-large_default/beurre-hydratant-mains-et-corps-a-la-mangue.jpg,,50-100,"
						BioOrigin
					"
Ma477,Wrap & headband Cotton knit set,Terry wrap for women.,https://massageboutik.com/en/pareos/952-terry-wrap-for-women.html,new,CAD$27.99,In Stock,https://massageboutik.com/3985-large_default/terry-wrap-for-women.jpg,,,"
						Allez Housses
					"
Ma478,Yoga Tune Up® - Double Loop Stretch Strap,"Yoga Tune Up® unique 6' double-looped stretch strap provides support for both static and dynamic stretches to help improve flexibility and go deeper into your stretch.,
,IMPORTANT :, Please note that the material of this strap does not ""stretch"" it is a strap used for stretching. ",https://massageboutik.com/en/shop-by-category-massage-boutik-products/891-yoga-tune-up-double-loop-stretch-strap.html,new,CAD$13.99,In Stock,https://massageboutik.com/3701-large_default/yoga-tune-up-double-loop-stretch-strap.jpg,,YB-STRAP,"
						Yoga Tune Up
					"
Ma479,Gift Package - Sheep's milk soap - Green Tea & Cucumber,"Gift Package - Sheep's milk soap - Green Tea & Cucumber,
,For Christmas, offer this magnificent gift that includes a tea & cucumber soap made with sheep's milk with its wooden soap dish and a washcloth.,
,Handmade in Canada.",https://massageboutik.com/en/various/857-ensemble-cadeau-savon-au-lait-de-brebis-the-vert-concombre.html,new,CAD$9.99,In Stock,https://massageboutik.com/3511-large_default/ensemble-cadeau-savon-au-lait-de-brebis-the-vert-concombre.jpg,,,"
						Aurélie Savonnerie artisanale
					"
Ma480,Protection glasses,"Polycarbonate lenses and frame designed to give you all the protection you need.,
,Fits over most prescription frames.,
,Perfect for small faces.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/872-protection-glasses.html,new,CAD$5.00,In Stock,https://massageboutik.com/3874-large_default/protection-glasses.jpg,,LUNETTE,
Ma481,Waterproof vinyl pillowcases,"Keep your customers comfortable and safe with these waterproof vinyl,
,pillow case covers.,
, ,
,
",https://massageboutik.com/en/shop-by-category-massage-boutik-products/819-paire-de-taies-en-vinyle-impermeable-traversin-6x12.html,new,CAD$19.99,In Stock,https://massageboutik.com/3306-large_default/paire-de-taies-en-vinyle-impermeable-traversin-6x12.jpg,,AH777OT14-IMPER,"
						Allez Housses
					"
Ma482,Electric table Nomad Sport,Buy Electric table Nomad Sport from Massage Boutik,https://massageboutik.com/en/massage-table/765-table-electrique-nomad-sport.html,new,"CAD$2,999.00",In Stock,https://massageboutik.com/3928-large_default/table-electrique-nomad-sport.jpg,,,"
						Nomad
					"
Ma483,Economic flat sheet - with flat stitch in center,"Flat sheet made of 2 stripes of material assembled with a flat stitch.,
,The flat stitch prevent the stitch from peaking out, keeping your client comfortable. ,
,No stitches around the sheet, will not pull when washed.",https://massageboutik.com/en/sale/766-economic-flat-sheet-with-flat-stitch-in-center.html,new,CAD$15.00,In Stock,https://massageboutik.com/3112-large_default/economic-flat-sheet-with-flat-stitch-in-center.jpg,,,"
						Allez Housses
					"
Ma484,Cranberry body wrap & bath powder,"Cranberry is a growing popularity as a cosmetic ingredient, largely on the back of its powerful antioxidant and anti-microbic properties and to its strong coloration in formulas.,
,Anti-oxidants are used by the body to soak up free radicals which create genetic damage which causes aging. Cranberries have been found to be the richest source of anti-oxidant phenols.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/748-cranberry-body-wrap-bath-powder.html,new,CAD$55.00,In Stock,https://massageboutik.com/3057-large_default/cranberry-body-wrap-bath-powder.jpg,,777XXX,"
						ORE
					"
Ma485,"Essential Oil Diffuser / Nebulizer ""Inspiration""","Essential Oil Diffuser ""Inspiration"",
,Inhale and let yourself be swept away by the aromas...,
,Diffusion of essential oils is a simple and natural solution to improve the quality of your air and your quality of life.",https://massageboutik.com/en/ambience/797-diffuseur-nebuliseur-vivi.html,new,CAD$79.99,In Stock,https://massageboutik.com/3205-large_default/diffuseur-nebuliseur-vivi.jpg,,,
Ma486,Buckwheat pillow 8x14,"Pillow 8x14 filled with buckwheat shell.,
,Buckwheat is perfect to support the head and neck of your clients. You can add or remove shells to make it as firm as you want.  ",https://massageboutik.com/en/comfort-accessories-for-massage/675-buckwheat-pillow-8x14.html,new,CAD$15.99,In Stock,https://massageboutik.com/2932-large_default/buckwheat-pillow-8x14.jpg,,AH00OTS14,"
						Allez Housses
					"
Ma487,Controlled-Glide Cream,"Ideal for instrument assisted soft-tissue mobilization, fascia, deep-tissue and cross-fiber friction.",https://massageboutik.com/en/massage-products/692-controlled-glide-cream.html,new,CAD$29.99,In Stock,https://massageboutik.com/2967-large_default/controlled-glide-cream.jpg,,,"
						Biotone
					"
Ma488,3 Piece Sheet Set 50/50 Polyester & Cotton,3 piece sheet set 50/50 Polyester/Cotton,https://massageboutik.com/en/massage-linen/660-3-piece-sheet-set-5050-polyester-cotton-.html,new,CAD$64.99,In Stock,https://massageboutik.com/4230-large_default/3-piece-sheet-set-5050-polyester-cotton-.jpg,,,"
						Allez Housses
					"
Ma489,Silky Massage Gel,"PROMOTION UNTIL SEPTEMBER 30th : Get 1/2 a gallon of 100% neutral BioOrigin massage gel for free when you buy a gallon of Silky massage gel! ,
,Light and airy in texture with an enduring glide. Contains 80% Natural Oils of Sunflower Oil, Grape Seed Oil, Safflower Oil combined with a rich blend of Shea and Mango Butters for healing and treating the skin. PARABEN FREE.",https://massageboutik.com/en/massage-products/696-silky-massage-gel.html,new,CAD$14.99,In Stock,https://massageboutik.com/2972-large_default/silky-massage-gel.jpg,,,
Ma490,Patchouli incense stick - 20 stick,"Boxe of 20 incenses sticks, Patchouli fragrance.",https://massageboutik.com/en/incense/610-patchouli-incense-stick-20-stick.html,new,CAD$3.00,In Stock,https://massageboutik.com/2747-large_default/patchouli-incense-stick-20-stick.jpg,,ENCENS-SAC-12,
Ma491,Sumo Compact Nomad table,Buy Sumo Compact Nomad table from Massage Boutik,https://massageboutik.com/en/massage-equipment/634-sumo-compact-nomad-table.html,new,CAD$420.00,In Stock,https://massageboutik.com/2789-large_default/sumo-compact-nomad-table.jpg,,,"
						Nomad
					"
Ma492,Hooded bathrobe - Children,"Hooded bathrobe - Children,
,Luxurious hooded robe in a curly fleece fabric for children between 8 and 12 years old. ",https://massageboutik.com/en/lingerie/568-robe-de-chambre-capuchon.html,new,CAD$59.99,In Stock,https://massageboutik.com/2594-large_default/robe-de-chambre-capuchon.jpg,,,"
						Allez Housses
					"
Ma493,Gift Card $200,The perfect gift for everyone on your list!!,https://massageboutik.com/en/home/563-carte-cadeau.html,new,CAD$200.00,In Stock,https://massageboutik.com/2565-large_default/carte-cadeau.jpg,,,
Ma494,Adjustable face craddle,Buy Adjustable face craddle from Massage Boutik,https://massageboutik.com/en/massage-equipment/573-base-appui-tete-inclinable.html,new,CAD$59.99,In Stock,https://massageboutik.com/4329-large_default/base-appui-tete-inclinable.jpg,,MB-HRXX,
Ma495,Wedge bolster Oakworks,Buy Wedge bolster Oakworks from Massage Boutik,https://massageboutik.com/en/massage-equipment/564-traversin-vinyle-12-lune.html,new,CAD$99.99,In Stock,https://massageboutik.com/2939-large_default/traversin-vinyle-12-lune.jpg,,WEDGE-XXX,
Ma496,Cranberry mask peel-off,"Cranberry Mask is adapted for skin care, treatments for irritated, sensitive and dry skins.,
,Its delicate touch associated to the fruity perfume gives to this cranberries mask an authentic sweetness offering to the skin sensualism and firmness.",https://massageboutik.com/en/body-care/478-cranberry-mask-peel-off.html,new,CAD$5.00,In Stock,https://massageboutik.com/2419-large_default/cranberry-mask-peel-off.jpg,,966XXX,"
						ORE
					"
Ma497,Algea & Grapes - Body wrap & bath,ORE Algae & Grape body pack is from 100% marine origin located at the very tip of Brittany (France) and Red Grape seeds rich in OPCs (procyanidins).,https://massageboutik.com/en/body-care/428-algea-grapes-body-wrap-bath.html,new,CAD$55.00,In Stock,https://massageboutik.com/1059-large_default/algea-grapes-body-wrap-bath.jpg,,588XXX,"
						ORE
					"
Ma498,Round Stool,Height adjustable round stool,https://massageboutik.com/en/massage-equipment/420-round-stool.html,new,CAD$99.99,In Stock,https://massageboutik.com/1042-large_default/round-stool.jpg,,RND-STOOL-XXX,
Ma499,Traversin sarrasin rond 6x24,Buy Traversin sarrasin rond 6x24 from Massage Boutik,https://massageboutik.com/en/massage-equipment/419-traversin-sarrasin-rond-6x24.html,new,CAD$31.99,In Stock,https://massageboutik.com/1040-large_default/traversin-sarrasin-rond-6x24.jpg,,AH778SV624-XXX,"
						Allez Housses
					"
Ma500,DVD de formation Massage aux bambous sur table,Buy DVD de formation Massage aux bambous sur table from Massage Boutik,https://massageboutik.com/en/massage-bamboos/367-dvd-de-formation-massage-aux-bambous-sur-table.html,new,CAD$34.99,In Stock,https://massageboutik.com/4119-large_default/dvd-de-formation-massage-aux-bambous-sur-table.jpg,,3001-D,"
						Bamboo Fusion
					"
Ma501,NOMAD WOODEN FOOT-STEP,Buy NOMAD WOODEN FOOT-STEP from Massage Boutik,https://massageboutik.com/en/massage-equipment/398-marche-pied-en-bois-de-nomad.html,new,CAD$85.00,In Stock,https://massageboutik.com/962-large_default/marche-pied-en-bois-de-nomad.jpg,,,"
						Nomad
					"
Ma502,Terry hand towel 14 x 28,Buy Terry hand towel 14 x 28 from Massage Boutik,https://massageboutik.com/en/body-care/402-serviette-a-mains-de-ratine.html,new,CAD$5.99,In Stock,https://massageboutik.com/978-large_default/serviette-a-mains-de-ratine.jpg,,AH00S1428-R,"
						Allez Housses
					"
Ma503,Serviette de type Turban,Buy Serviette de type Turban from Massage Boutik,https://massageboutik.com/en/lingerie/354-serviette-de-type-turban.html,new,CAD$13.99,In Stock,https://massageboutik.com/880-large_default/serviette-de-type-turban.jpg,,AH100T-RX,"
						Allez Housses
					"
Ma504,Taie pour traversin 7x12 (2),Buy Taie pour traversin 7x12 (2) from Massage Boutik,https://massageboutik.com/en/massage-equipment/392-taie-pour-traversin-7x12-2.html,new,CAD$15.99,In Stock,https://massageboutik.com/949-large_default/taie-pour-traversin-7x12-2.jpg,,AH777S712-TCX,"
						Allez Housses
					"
Ma505,Disposable bra - 6 units,"Disposable bra with elastic.,
,6 units.",https://massageboutik.com/en/body-care/372-disposable-bra-6-units.html,new,CAD$2.00,In Stock,https://massageboutik.com/907-large_default/disposable-bra-6-units.jpg,,MB-CGDW03,
Ma506,"Shell warmer and recharge ""Facial Blend"" - mild heat - Thermabliss / LavaShell","Buy Shell warmer and recharge ""Facial Blend"" - mild heat - Thermabliss / LavaShell from Massage Boutik",https://massageboutik.com/en/massage-shells/328-comfort-blend-home-use-2-packets.html,new,CAD$3.99,In Stock,https://massageboutik.com/4160-large_default/comfort-blend-home-use-2-packets.jpg,,,"
						LavaShell
					"
Ma507,Fitted sheet - Cotton interlock,A soft and flexible cotton interlock fitted sheet.,https://massageboutik.com/en/massage-linen/334-fitted-sheet-cotton-interlock.html,new,CAD$25.99,In Stock,https://massageboutik.com/806-large_default/fitted-sheet-cotton-interlock.jpg,,AH600EXXXX-TCX,"
						Allez Housses
					"
Ma508,Jade Stone for Kobido massage,Buy Jade Stone for Kobido massage from Massage Boutik,https://massageboutik.com/en/massage-stones/254-jade-stone-for-kobido-massage.html,new,CAD$8.75,In Stock,https://massageboutik.com/607-large_default/jade-stone-for-kobido-massage.jpg,,,
Ma509,Petitgrain Essential Oil,Buy Petitgrain Essential Oil from Massage Boutik,https://massageboutik.com/en/ambience/263-petitgrain-orange-leaves-citrus-aurantium.html,new,CAD$18.20,In Stock,https://massageboutik.com/4327-large_default/petitgrain-orange-leaves-citrus-aurantium.jpg,, ,"
						Aliksir
					"
Ma510,Northern Forest,"Northern Forest is a purifier that also balances energies, and vivifies. Entirely made of conifers from our forests, it is as beneficial as taking a walk in the woods.,
,
",https://massageboutik.com/en/ambience/233-northern-forest-.html,new,CAD$20.66,In Stock,https://massageboutik.com/575-large_default/northern-forest-.jpg,, ,"
						Aliksir
					"
Ma511,Anatomical Chart - Human Musculature,Buy Anatomical Chart - Human Musculature from Massage Boutik,https://massageboutik.com/en/books-charts-and-reflexology/215-anatomical-chart-human-musculature.html,new,CAD$30.99,In Stock,https://massageboutik.com/2845-large_default/anatomical-chart-human-musculature.jpg,,,
Ma512,Synthetic Sheepskin Headrest Cover,Increase the comfort of your headrest with this headrest cover made of thick and soft synthetic sheepskin.,https://massageboutik.com/en/massage-linen/217-synthetic-sheepskin-headrest-cover.html,new,CAD$9.99,In Stock,https://massageboutik.com/545-large_default/synthetic-sheepskin-headrest-cover.jpg,,AH700HB-B,"
						Allez Housses
					"
Ma513,Ehrlich Balm,"Why settle for a copy ... when you have the original?,
,European formula.,
,An analgesic used for external use.",https://massageboutik.com/en/massage-products/180-ehrlich-balm.html,new,CAD$18.80,In Stock,https://massageboutik.com/4645-large_default/ehrlich-balm.jpg,,BEHRXXX,"
						Clinique Lafontaine
					"
Ma514,Exfoli-Sea Salt Glow,"Dull, dry skin is massaged away to reveal a fresh glow with this stimulating formula containing three different sizes of rich mineral and therapeutic Dead Sea Salts.",https://massageboutik.com/en/body-care/178-exfoli-sea-salt-glow-.html,new,CAD$165.99,In Stock,https://massageboutik.com/458-large_default/exfoli-sea-salt-glow-.jpg,,BSESSGXXX,"
						Biotone
					"
Ma515,1 Gallon (128 oz) Bottle Pump,"Enjoy easy dispensing of your favorite oils, gels and lotions. Fits most 1 gallon (128 oz) ",https://massageboutik.com/en/bottles-pumps-and-belts/174-1-gallon-128-oz-bottle-pump.html,new,CAD$7.99,In Stock,https://massageboutik.com/2986-large_default/1-gallon-128-oz-bottle-pump.jpg,,BSC-006,"
						Biotone
					"
Ma516,Zema Balm,"Our therapeutic massage balms offer you a soft blend of hypo-allergenic, organic dry oils, organic plants macerated for months in our workshop and top quality, 100% pure essential oils.",https://massageboutik.com/en/massage-butters-and-balms/60-zema-balm.html,new,CAD$15.99,In Stock,https://massageboutik.com/194-large_default/zema-balm.jpg,,,"
						Les Soins Corporels l'Herbier
					"
Ma517,Revitalizing Massage Oil Unscented,"Recommended for beginner and advanced massage therapists, Revitalizing Oil is one of the most versatile, natural-based oils created.",https://massageboutik.com/en/massage-products/164-revitalizing-massage-oil-unscented.html,new,CAD$61.99,In Stock,https://massageboutik.com/445-large_default/revitalizing-massage-oil-unscented.jpg,,ROUXXX,"
						Biotone
					"
Ma518,Cream Lavender,"A lovely floral treat from Provence for soft and fresh skin!, ",https://massageboutik.com/en/massage-products/113-cream-lavender.html,new,CAD$16.99,In Stock,https://massageboutik.com/303-large_default/cream-lavender.jpg,,CREXXXLAV,"
						Les Soins Corporels l'Herbier
					"
Ma519,Customer files,"Our customer files are perfect to keep all your clients informations organized.,
,With a space dedicated to keep sessions notes.,
,Avalaible in package of 10 or 100",https://massageboutik.com/en/shop-by-category-massage-boutik-products/1003-dossiers-clients.html,new,CAD$5.00,In Stock,https://massageboutik.com/4407-large_default/dossiers-clients.jpg,,DOSS,"
						Clinique Lafontaine
					"
Ma520,Iced Apple cider hands soap & lotion duo,"Hand soap & hand lotion made with real iced apple cider.,
,Be nice to your hands! ,
,
,Proudly made in Quebec with Canadian Ides apple cider.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/1000-apple-cider-hands-soap-lotion-duo.html,new,CAD$20.00,In Stock,https://massageboutik.com/4391-large_default/apple-cider-hands-soap-lotion-duo.jpg,,VF-DUO,"
						BioExperience
					"
Ma521,Pregnancy & Prone Cushion - Earthlite,"Pregnancy & Prone Cushion with Headrest,
,Constructed out of CFC-free urethane foam and Natursoft™ or medical-grade PVC Upholstery for exceptional comfort and support.,
,Great for all healing professionals including: Massage Therapists, Spas and Medi-spas, Chiropractors and Physical Therapists.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/991-coussin-de-grossesse-position-couchee-earthlite.html,new,CAD$499.99,In Stock,https://massageboutik.com/4305-large_default/coussin-de-grossesse-position-couchee-earthlite.jpg,,38102,"
						Earthlite
					"
Ma522,Portable & Foldable Massage Chair,"Portable & Foldable Massage Chair,
,This lightweight massage chair is both portable and foldable and is easily transported for a quick and easy set-up.,
,Quickly fold, store and transport your chair in its carrying bag.,
",https://massageboutik.com/en/shop-by-category-massage-boutik-products/976-portable-foldable-massage-chair.html,new,CAD$345.00,In Stock,https://massageboutik.com/4127-large_default/portable-foldable-massage-chair.jpg,,,
Ma523,Yoga Tune Up® - Coregeous Combo (DVD & Ball),"The Coregeous® Ball with DVD Combo gives you all the tools you need to overcome core and abdominal weakness caused by underuse, over-training, injury, or scar tissue.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/878-yoga-tune-up-coregeous-ball.html,new,CAD$39.99,In Stock,https://massageboutik.com/3771-large_default/yoga-tune-up-coregeous-ball.jpg,,YB-CC1,"
						Yoga Tune Up
					"
Ma524,Thermophore® MaxHEAT™ Large Heating Pad,Buy Thermophore® MaxHEAT™ Large Heating Pad from Massage Boutik,https://massageboutik.com/en/shop-by-category-massage-boutik-products/902-thermophore-coussin-chauffant-maxheat.html,new,CAD$139.99,In Stock,https://massageboutik.com/3870-large_default/thermophore-coussin-chauffant-maxheat.jpg,, RM-BC055,
Ma525,Face shield,Buy Face shield from Massage Boutik,https://massageboutik.com/en/shop-by-category-massage-boutik-products/822-visiere-de-protection.html,new,CAD$2.00,In Stock,https://massageboutik.com/3327-large_default/visiere-de-protection.jpg,,Visière ,
Ma526,Pair of waterproof vinyl pillowcase- shoulder pillow 6x9 inches,Keep your customers comfortable and safe with this pair of waterproof vinyl cover shoulder pillow.,https://massageboutik.com/en/shop-by-category-massage-boutik-products/818-paire-de-taies-en-vinyle-impermeable-traversin-6x12.html,new,CAD$14.99,In Stock,https://massageboutik.com/3300-large_default/paire-de-taies-en-vinyle-impermeable-traversin-6x12.jpg,,AH777OE-IMPER,"
						Allez Housses
					"
Ma527,Silhouet-tone Etna Electric table,"Inspired by a licensed massage therapist’s experience and advice, the ETNA can go very high or very low to fit a variety of modalities’ requirements and decreasing the facility need to limit a treatment room to just a select group of services.,
,A foot pedal allows to adjust the height, preserving the contact with the client during the treatment.",https://massageboutik.com/en/massage-equipment/764-table-electrique-etna-silhouet-tone.html,new,"CAD$2,495.00",In Stock,https://massageboutik.com/3108-large_default/table-electrique-etna-silhouet-tone.jpg,,,"
						Silhouet-tone
					"
Ma528,3 Piece Sheet Set 50/50 Polyester & Cotton,3 piece sheet set 50/50 Polyester/Cotton,https://massageboutik.com/en/massage-linen/659-3-piece-sheet-set-5050-polyester-cotton-.html,new,CAD$49.99,In Stock,https://massageboutik.com/2886-large_default/3-piece-sheet-set-5050-polyester-cotton-.jpg,,,"
						Allez Housses
					"
Ma529,Paper roll holder for massage table,"Paper roll holder for massage table,
,Paper roll holder for massage table. ,
,Easily store a paper roll at the end of your table with this paper roll holder that fits all tables.,
,(,EXCEPT for NOMAD Tables,),.",https://massageboutik.com/en/accessories-for-massage-table/1004-paper-roll-holder-for-massage-tables.html,new,CAD$39.99,In Stock,https://massageboutik.com/4415-large_default/paper-roll-holder-for-massage-tables.jpg,,16-8910,
Ma530,Essential Oil - Eastern Hemlock (Tsuga canadensis),"Essential Oil - Eastern Hemlock (Tsuga canadensis),
,Of the four hemlock species found in North America, only Eastern hemlock is indigenous in eastern Canada.,
,Transparent liquid with a typically coniferous but slightly fruity odor. The smell is penetrating, sweet and soothing, it reassures.,
",https://massageboutik.com/en/shop-by-category-massage-boutik-products/1019-essential-oil-eastern-hemlock-tsuga-canadensis.html,new,CAD$27.43,In Stock,https://massageboutik.com/4553-large_default/essential-oil-eastern-hemlock-tsuga-canadensis.jpg,,,"
						Aliksir
					"
Ma531,Vacuum body cupping - Set of 3,"Set of three articulated suction cups for pumps.,
,The articular pump suction cups have a hollow rim and are therefore more stable on round bends such as elbows, knees, shoulders and heels.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/881-ventouse-a-pompe-articulaire-ensemble-de-3.html,new,CAD$9.00,In Stock,https://massageboutik.com/3657-large_default/ventouse-a-pompe-articulaire-ensemble-de-3.jpg,,30030208 ,
Ma532,Physio table Nomadwith backrest and shelf,"Nomad physiotherapy tables: a guarantee of durability and comfort.,
,Whatever the duration of the therapy or the type of physiotherapy care you provide, your physiotherapy table remains your main working tool. I",https://massageboutik.com/en/massage-equipment/637-physio-table-with-backrest-and-shelf-nomad.html,new,CAD$720.00,In Stock,https://massageboutik.com/2796-large_default/physio-table-with-backrest-and-shelf-nomad.jpg,,,"
						Nomad
					"
Ma533,Scorpion brush,"The Original Scorpion Brush!,
,Hard on the cellulite and the fat.",https://massageboutik.com/en/body-care/1025-scorpion-brush.html,new,CAD$22.99,In Stock,https://massageboutik.com/4579-large_default/scorpion-brush.jpg,,SCORPIONBR,
Ma534,Cleanliness,Buy Cleanliness from Massage Boutik,https://massageboutik.com/en/ambience/810-cleanliness.html,new,CAD$13.85,In Stock,https://massageboutik.com/3249-large_default/cleanliness.jpg,,,"
						Aliksir
					"
Ma535,Side armrest bolsters - Without hole,Buy Side armrest bolsters - Without hole from Massage Boutik,https://massageboutik.com/en/shop-by-category-massage-boutik-products/992-side-armrest-bolsters-without-hole.html,new,CAD$49.99,In Stock,https://massageboutik.com/4321-large_default/side-armrest-bolsters-without-hole.jpg,,MB13-,
Ma536,The 10 Minute Cushion for posture improvement,"Posture has a profound influence on our overall health - in fact, it affects every physiological function from breathing to the nervous system,
,The 10 Minute Cushion,tm,"" is a simple device born from this knowledge.,
,Includes a removable, washable cover for long-lasting performance.",https://massageboutik.com/en/shop-by-category-massage-boutik-products/880-coussin-d-etirement-lombaire-10-minutes-cushion.html,new,CAD$39.99,In Stock,https://massageboutik.com/3653-large_default/coussin-d-etirement-lombaire-10-minutes-cushion.jpg,,TMC-XX,
Ma537,Microfiber sheet set - Earthlite,"Microfiber 3 piece sheet set from  Earthlite,
,Earthlite's premium Microfiber Sheet Set is silky to the touch, durable, and readily releases massage oil during washing.,
,Set includes a fitted sheet, top sheet and a FacePillow cover. Will last for many washes. Easily fits tables up to 32“ - full sized massage tables.,
",https://massageboutik.com/en/shop-by-category-massage-boutik-products/985-microfiber-sheet-set-earthlite.html,new,CAD$34.99,In Stock,https://massageboutik.com/4205-large_default/microfiber-sheet-set-earthlite.jpg,,31862,"
						Earthlite
					"
Ma538,Pierre de Massage - Large,Buy Pierre de Massage - Large from Massage Boutik,https://massageboutik.com/en/massage-stones/249-pierre-de-massage-large.html,new,CAD$7.99,In Stock,https://massageboutik.com/600-large_default/pierre-de-massage-large.jpg,,PUMX,
Ma539,Berber fitted sheet,Berber fitted sheet made to fit perfectly your table size.,https://massageboutik.com/en/massage-linen/1010-berber-fitted-sheet.html,new,CAD$25.00,In Stock,https://massageboutik.com/4474-large_default/berber-fitted-sheet.jpg,,AH600E2426-B,"
						Allez Housses
					"
Ma540,Good Night,A smell designed to facilitate sleep and enhance the state of relaxation.,https://massageboutik.com/en/ambience/230-good-night.html,new,CAD$21.04,In Stock,https://massageboutik.com/572-large_default/good-night.jpg,,CD-BN-XX,"
						Aliksir
					"
Ma541,"Balsam Fir, Abies balsamea","Antiseptic++, anti-parasitic, antispasmodic+, anti-arthrosic+, stimulant.,
,Rhinitis+, bronchitis, sinusitis++, colds+, aerophagia+, ascaridiosis, arthrosis, and arthritis+.",https://massageboutik.com/en/ambience/245-balsam-fir-abies-balsamea.html,new,CAD$12.37,In Stock,https://massageboutik.com/590-large_default/balsam-fir-abies-balsamea.jpg,, ,"
						Aliksir
					"
Ma542,Shoulder pillow (pair) - Cotton & polyester foam,"Keep your clients confortable when lying on their stomac. Recommended for clients with generous breast to relieve pression and clients with curled in shoulders. ,
,Can be use as a very small neck pillow.",https://massageboutik.com/en/massage-equipment/218-coussin-pour-les-epaules-codelle.html,new,CAD$14.99,In Stock,https://massageboutik.com/547-large_default/coussin-pour-les-epaules-codelle.jpg,,AH00OEC,"
						Allez Housses
					"
Ma543,Quilted Headrest Cover,Quilted headrest cover,https://massageboutik.com/en/massage-linen/208-quilted-headrest-cover.html,new,CAD$10.00,In Stock,https://massageboutik.com/513-large_default/quilted-headrest-cover.jpg,,AH700HB-M,"
						Allez Housses
					"
